confidence,radius,position,id,gt,reasons
0.0,120,"(195, 120)",200002_001,1,[]
0.0,120,"(270, 120)",200002_001,0,['person']
0.0,120,"(345, 120)",200002_001,0,['person']
0.0,120,"(420, 120)",200002_001,0,['person']
0.0,120,"(495, 120)",200002_001,0,['person']
0.0,120,"(570, 120)",200002_001,0,['person']
0.0,120,"(645, 120)",200002_001,1,[]
0.0,120,"(195, 195)",200002_001,1,[]
0.0,120,"(270, 195)",200002_001,0,['person']
0.0,120,"(345, 195)",200002_001,0,['person']
0.0,120,"(420, 195)",200002_001,0,['person']
0.0,120,"(495, 195)",200002_001,0,['person']
0.0,120,"(570, 195)",200002_001,0,['person']
0.0,120,"(645, 195)",200002_001,1,[]
0.0,120,"(195, 270)",200002_001,1,[]
0.0,120,"(270, 270)",200002_001,1,[]
0.0,120,"(345, 270)",200002_001,0,['person']
0.0,120,"(420, 270)",200002_001,0,['person']
0.0,120,"(495, 270)",200002_001,0,['person']
0.0,120,"(570, 270)",200002_001,0,['person']
0.0,120,"(270, 345)",200002_001,1,[]
0.0,120,"(345, 345)",200002_001,1,[]
0.0,120,"(420, 345)",200002_001,1,[]
0.0,120,"(495, 345)",200002_001,1,[]
0.0,120,"(570, 345)",200002_001,1,[]
0.0,120,"(645, 345)",200002_001,1,[]
0.0,120,"(420, 420)",200002_001,1,[]
0.0,120,"(495, 420)",200002_001,0,['person']
0.0,120,"(570, 420)",200002_001,0,['person']
0.0,120,"(645, 420)",200002_001,0,['person']
0.0,120,"(720, 420)",200002_001,0,['obstacle']
0.0,120,"(420, 495)",200002_001,1,[]
0.0,120,"(495, 495)",200002_001,0,['person']
0.0,120,"(570, 495)",200002_001,0,['person']
0.0,120,"(645, 495)",200002_001,0,['person']
0.0,120,"(720, 495)",200002_001,0,['person']
0.0,120,"(795, 495)",200002_001,0,['obstacle']
0.0,120,"(420, 570)",200002_001,1,[]
0.0,120,"(495, 570)",200002_001,0,['person']
0.0,120,"(570, 570)",200002_001,0,['person']
0.0,120,"(645, 570)",200002_001,0,['person']
0.0,120,"(720, 570)",200002_001,0,['person']
0.0,120,"(795, 570)",200002_001,1,[]
0.5774331507088377,120,"(120, 120)",200002_001,1,[]
0.5889076868849861,120,"(120, 195)",200002_001,1,[]
0.6096857931550251,120,"(1095, 570)",200002_001,0,"['obstacle', 'construction']"
0.6170007988068971,120,"(120, 270)",200002_001,1,[]
0.6175033414872284,120,"(1095, 120)",200002_001,1,[]
0.6245066695590534,120,"(1020, 120)",200002_001,1,[]
0.6265378123318605,120,"(1095, 195)",200002_001,1,[]
0.6273807251661861,120,"(1020, 420)",200002_001,0,['obstacle']
0.6306234442802082,120,"(1020, 495)",200002_001,0,['obstacle']
0.6307299248842287,120,"(1020, 570)",200002_001,0,['obstacle']
0.6310164108221149,120,"(945, 120)",200002_001,1,[]
0.6313924280430686,120,"(1095, 495)",200002_001,0,"['obstacle', 'construction']"
