confidence,radius,position,id,gt,reasons
0.0,120,"(420, 120)",001101_001,1,[]
0.0,120,"(495, 120)",001101_001,0,"['person', 'bike']"
0.0,120,"(570, 120)",001101_001,0,"['person', 'bike']"
0.0,120,"(645, 120)",001101_001,0,"['person', 'bike']"
0.0,120,"(720, 120)",001101_001,0,"['person', 'bike']"
0.0,120,"(795, 120)",001101_001,1,[]
0.0,120,"(420, 195)",001101_001,1,[]
0.0,120,"(495, 195)",001101_001,0,"['person', 'bike']"
0.0,120,"(570, 195)",001101_001,0,"['person', 'bike']"
0.0,120,"(645, 195)",001101_001,0,"['person', 'bike']"
0.0,120,"(720, 195)",001101_001,0,"['person', 'bike']"
0.0,120,"(795, 195)",001101_001,1,[]
0.0,120,"(420, 270)",001101_001,1,[]
0.0,120,"(495, 270)",001101_001,0,['bike']
0.0,120,"(570, 270)",001101_001,0,"['person', 'bike']"
0.0,120,"(645, 270)",001101_001,0,"['person', 'bike']"
0.0,120,"(720, 270)",001101_001,1,[]
0.0,120,"(495, 345)",001101_001,1,[]
0.0,120,"(570, 345)",001101_001,1,[]
0.0,120,"(645, 345)",001101_001,1,[]
0.3461860215898397,120,"(1095, 420)",001101_001,1,[]
0.3531228817800755,120,"(1020, 420)",001101_001,1,[]
0.3827682559456493,120,"(1095, 345)",001101_001,1,[]
0.3830302970708494,120,"(1020, 345)",001101_001,1,[]
0.3927433091378384,120,"(1095, 495)",001101_001,1,[]
0.4107379560785792,120,"(870, 120)",001101_001,1,[]
0.4149482550397877,120,"(945, 345)",001101_001,1,[]
0.4196193865878154,120,"(945, 120)",001101_001,1,[]
0.4201781859661463,120,"(1020, 495)",001101_001,1,[]
0.4207485351196894,120,"(945, 420)",001101_001,1,[]
0.4263770689019169,120,"(1095, 570)",001101_001,1,[]
0.4313616488245393,120,"(870, 195)",001101_001,1,[]
0.4382480076261389,120,"(870, 270)",001101_001,1,[]
0.4395020661828052,120,"(1020, 570)",001101_001,1,[]
0.4421738171825818,120,"(945, 270)",001101_001,1,[]
0.4441357765898077,120,"(870, 345)",001101_001,1,[]
0.4492631592700899,120,"(945, 495)",001101_001,1,[]
0.4517533260285926,120,"(1020, 270)",001101_001,1,[]
0.4550907444649787,120,"(945, 570)",001101_001,1,[]
0.4570456682584304,120,"(870, 420)",001101_001,1,[]
0.4587488155028235,120,"(945, 195)",001101_001,1,[]
0.4630820529852711,120,"(795, 270)",001101_001,1,[]
0.46464599656458,120,"(795, 345)",001101_001,1,[]
0.4688174093517521,120,"(870, 495)",001101_001,1,[]
