confidence,radius,position,id,gt,reasons
0.0,120,"(120, 120)",000,0,['person']
0.0,120,"(195, 120)",000,0,['person']
0.0,120,"(420, 120)",000,1,[]
0.0,120,"(495, 120)",000,0,['person']
0.0,120,"(570, 120)",000,0,['person']
0.0,120,"(645, 120)",000,0,['person']
0.0,120,"(720, 120)",000,0,['person']
0.0,120,"(120, 195)",000,0,['person']
0.0,120,"(195, 195)",000,0,['person']
0.0,120,"(270, 195)",000,1,[]
0.0,120,"(420, 195)",000,1,[]
0.0,120,"(495, 195)",000,1,[]
0.0,120,"(570, 195)",000,0,['person']
0.0,120,"(645, 195)",000,0,['person']
0.0,120,"(720, 195)",000,1,[]
0.0,120,"(120, 270)",000,0,['person']
0.0,120,"(195, 270)",000,0,['person']
0.0,120,"(570, 270)",000,1,[]
0.0,120,"(120, 345)",000,0,['person']
0.0,120,"(195, 345)",000,1,[]
0.0,120,"(645, 420)",000,1,[]
0.0,120,"(495, 495)",000,1,[]
0.0,120,"(570, 495)",000,1,[]
0.0,120,"(645, 495)",000,0,['person']
0.0,120,"(720, 495)",000,0,['person']
0.0,120,"(795, 495)",000,0,['person']
0.0,120,"(495, 570)",000,0,['person']
0.0,120,"(570, 570)",000,0,['person']
0.0,120,"(645, 570)",000,0,"['wall', 'person']"
0.0,120,"(720, 570)",000,0,"['wall', 'person']"
0.0,120,"(795, 570)",000,0,"['wall', 'person', 'tree']"
0.0,120,"(345, 645)",000,1,[]
0.0,120,"(420, 645)",000,0,['person']
0.0,120,"(495, 645)",000,0,"['wall', 'person']"
0.0,120,"(570, 645)",000,0,"['wall', 'person']"
0.0,120,"(645, 645)",000,0,"['wall', 'person', 'tree']"
0.0,120,"(720, 645)",000,0,"['wall', 'person', 'tree']"
0.0,120,"(795, 645)",000,0,"['wall', 'person', 'tree']"
0.0,120,"(870, 645)",000,0,"['wall', 'tree']"
0.0,120,"(270, 720)",000,1,[]
0.0,120,"(345, 720)",000,0,['person']
0.0,120,"(420, 720)",000,0,['person']
0.0,120,"(495, 720)",000,0,"['wall', 'person']"
0.0,120,"(570, 720)",000,0,"['wall', 'person', 'tree']"
0.0,120,"(645, 720)",000,0,"['wall', 'person', 'tree']"
0.0,120,"(720, 720)",000,0,"['wall', 'person', 'tree']"
0.0,120,"(795, 720)",000,0,"['wall', 'person', 'tree']"
0.7007642703630439,120,"(1095, 120)",000,0,['wall']
0.7331045306380093,120,"(1095, 195)",000,0,['wall']
0.7428343720007864,120,"(870, 720)",000,0,"['wall', 'tree']"
0.7761887002055118,120,"(1020, 120)",000,0,['wall']
0.7766223898260903,120,"(1095, 270)",000,1,[]
0.788601222400831,120,"(1020, 195)",000,1,[]
0.7951286318866766,120,"(945, 120)",000,1,[]
0.7958554052884312,120,"(1095, 345)",000,1,[]
0.8017514066395572,120,"(1095, 420)",000,1,[]
0.8023868422687963,120,"(1020, 270)",000,1,[]
0.8060259838194055,120,"(1095, 495)",000,1,[]
0.8061567217271192,120,"(870, 120)",000,1,[]
0.8061923975542258,120,"(945, 195)",000,1,[]
0.8083609785561611,120,"(1095, 720)",000,1,[]
0.8086025815968207,120,"(1095, 570)",000,1,[]
0.8093905741303966,120,"(1095, 645)",000,1,[]
0.8106358310314502,120,"(1020, 345)",000,1,[]
0.811380172392657,120,"(945, 720)",000,0,"['wall', 'tree']"
0.8161020010377894,120,"(795, 120)",000,1,[]
0.81622540930138,120,"(945, 270)",000,1,[]
0.8166506948411707,120,"(870, 570)",000,0,['tree']
0.8168639384617011,120,"(645, 270)",000,1,[]
0.8170956849131475,120,"(1020, 420)",000,1,[]
0.8181137257101329,120,"(870, 195)",000,1,[]
0.8218647422733748,120,"(1020, 495)",000,1,[]
0.8231573855873671,120,"(1020, 720)",000,1,[]
0.8247560780567174,120,"(1020, 570)",000,1,[]
0.8249874540261979,120,"(945, 345)",000,1,[]
0.8256141746261493,120,"(1020, 645)",000,1,[]
0.8290565171108563,120,"(795, 195)",000,1,[]
0.8290987199708857,120,"(870, 270)",000,1,[]
0.8322045114445187,120,"(945, 420)",000,1,[]
0.8331671308089452,120,"(495, 270)",000,1,[]
0.8334766468711002,120,"(945, 645)",000,0,['tree']
0.8365257958077318,120,"(270, 120)",000,1,[]
0.8372922516966791,120,"(120, 570)",000,0,['person']
0.8375554264255379,120,"(945, 495)",000,1,[]
0.8388338603445618,120,"(870, 345)",000,1,[]
0.8394782136694725,120,"(945, 570)",000,1,[]
0.8401997832690075,120,"(345, 120)",000,1,[]
0.8408590331386646,120,"(120, 645)",000,0,['person']
0.8410988081493448,120,"(795, 270)",000,1,[]
0.8458019679338521,120,"(870, 495)",000,1,[]
0.8460042073691384,120,"(720, 270)",000,1,[]
0.8469623994001987,120,"(870, 420)",000,1,[]
0.8499339795092785,120,"(120, 495)",000,0,['person']
0.8519696846133744,120,"(795, 345)",000,1,[]
0.8552971611813984,120,"(195, 570)",000,0,['person']
0.8562243941923139,120,"(345, 195)",000,1,[]
0.8583481337717708,120,"(195, 645)",000,0,['person']
0.8608425378968215,120,"(795, 420)",000,1,[]
0.8625596281636564,120,"(570, 345)",000,1,[]
0.8637993969309264,120,"(720, 345)",000,1,[]
0.8644031319572263,120,"(645, 345)",000,1,[]
0.8672038163864747,120,"(270, 270)",000,1,[]
0.8683028000452266,120,"(120, 720)",000,0,['person']
0.8683789031601103,120,"(195, 495)",000,0,['person']
0.8715700780323238,120,"(420, 270)",000,1,[]
0.8718607610431766,120,"(120, 420)",000,1,[]
0.8721591939366168,120,"(345, 270)",000,1,[]
0.8745037278969353,120,"(720, 420)",000,1,[]
0.8816826683689245,120,"(495, 345)",000,1,[]
0.8818952905806984,120,"(270, 345)",000,1,[]
0.8842084615477526,120,"(195, 420)",000,1,[]
0.8879394166729113,120,"(345, 345)",000,1,[]
0.8889915332935442,120,"(195, 720)",000,0,['person']
0.8902567483473641,120,"(420, 345)",000,1,[]
0.8956984380473395,120,"(270, 420)",000,1,[]
0.8963933240826117,120,"(270, 570)",000,0,['person']
0.897269097127455,120,"(570, 420)",000,1,[]
0.9013026080328064,120,"(270, 495)",000,0,['person']
0.9034209249963832,120,"(345, 420)",000,1,[]
0.9043296357767034,120,"(495, 420)",000,1,[]
0.9047388995300072,120,"(270, 645)",000,0,['person']
0.9065663764600648,120,"(420, 420)",000,1,[]
0.9181841719234928,120,"(345, 495)",000,1,[]
0.9228085601792052,120,"(420, 495)",000,1,[]
0.930565763697904,120,"(345, 570)",000,1,[]
0.9390007040254904,120,"(420, 570)",000,1,[]
0.0,120,"(420, 120)",026,0,"['person', 'tree']"
0.0,120,"(495, 120)",026,0,"['person', 'tree']"
0.0,120,"(570, 120)",026,0,"['person', 'tree']"
0.0,120,"(645, 120)",026,0,['person']
0.0,120,"(720, 120)",026,0,['person']
0.0,120,"(795, 120)",026,0,['person']
0.0,120,"(420, 195)",026,0,['tree']
0.0,120,"(495, 195)",026,0,"['person', 'tree']"
0.0,120,"(570, 195)",026,0,"['person', 'tree']"
0.0,120,"(645, 195)",026,0,['person']
0.0,120,"(720, 195)",026,0,['person']
0.0,120,"(795, 195)",026,0,['person']
0.0,120,"(495, 270)",026,0,['tree']
0.0,120,"(570, 270)",026,0,"['person', 'tree']"
0.0,120,"(645, 270)",026,0,['person']
0.0,120,"(720, 270)",026,0,['person']
0.0,120,"(420, 345)",026,0,['tree']
0.0,120,"(495, 345)",026,0,['tree']
0.0,120,"(345, 420)",026,1,[]
0.0,120,"(420, 420)",026,1,[]
0.0,120,"(495, 420)",026,0,['person']
0.0,120,"(570, 420)",026,1,[]
0.0,120,"(645, 420)",026,1,[]
0.0,120,"(270, 495)",026,0,['tree']
0.0,120,"(345, 495)",026,0,['person']
0.0,120,"(420, 495)",026,0,['person']
0.0,120,"(495, 495)",026,0,['person']
0.0,120,"(570, 495)",026,0,['person']
0.0,120,"(645, 495)",026,1,[]
0.0,120,"(270, 570)",026,0,['tree']
0.0,120,"(345, 570)",026,0,['person']
0.0,120,"(420, 570)",026,0,['person']
0.0,120,"(495, 570)",026,0,['person']
0.0,120,"(570, 570)",026,0,['person']
0.0,120,"(645, 570)",026,1,[]
0.0,120,"(345, 645)",026,0,['tree']
0.0,120,"(420, 645)",026,0,['person']
0.0,120,"(495, 645)",026,0,['person']
0.0,120,"(570, 645)",026,0,['person']
0.0,120,"(645, 645)",026,1,[]
0.0,120,"(345, 720)",026,0,"['fence', 'tree']"
0.0,120,"(420, 720)",026,0,['fence']
0.0,120,"(495, 720)",026,0,['fence']
0.0,120,"(570, 720)",026,1,[]
0.4594249771115195,120,"(345, 120)",026,0,['tree']
0.4880002114679827,120,"(1095, 195)",026,0,['fence']
0.4887765310278682,120,"(1095, 270)",026,1,[]
0.4970334755396774,120,"(1095, 345)",026,1,[]
